"";"event";"pairing_order";"team";"gymnast";"dvalue";"endvalue";"score";"home_starts";"url";"time";"location"
"vault.261";"vault";2;"TV Bühl";"Hofmann, Nick";3,2;12,15;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"vault.361";"vault";3;"TV Bühl";"Fäßler, Jan";4;12,65;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"vault.461";"vault";4;"TV Bühl";"Riedel, Julius";3,2;12,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"parallel_bars.161";"parallel_bars";1;"TV Bühl";"Fortmeier, Alexander";3;11,25;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"parallel_bars.261";"parallel_bars";2;"TV Bühl";"Kern, Thorben";3,2;11,05;1;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"parallel_bars.361";"parallel_bars";3;"TV Bühl";"Fäßler, Jan";3;11,65;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"parallel_bars.461";"parallel_bars";4;"TV Bühl";"Hofmann, Nick";2,5;10,3;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.161";"horizontal_bar";1;"TV Bühl";"Fortmeier, Alexander";3,2;9,25;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.261";"horizontal_bar";2;"TV Bühl";"Fäßler, Jan";2,4;10,7;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.361";"horizontal_bar";3;"TV Bühl";"Bäuerle, Philip";2,4;10,65;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.461";"horizontal_bar";4;"TV Bühl";"Kern, Thorben";2,6;10,8;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.171";"floor";1;"Grötzingen-Karlsruhe";"Weiss, Anton";3,6;12,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.271";"floor";2;"Grötzingen-Karlsruhe";"Bertsch, Julian";3,5;11,3;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.371";"floor";3;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,8;12,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.471";"floor";4;"Grötzingen-Karlsruhe";"Weiss, Sverre";3,4;12;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.171";"pommel_horse";1;"Grötzingen-Karlsruhe";"Rudat, Jens";3,3;11;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.271";"pommel_horse";2;"Grötzingen-Karlsruhe";"Bertsch, Julian";2,3;5,65;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.371";"pommel_horse";3;"Grötzingen-Karlsruhe";"Zäuner, Felix";2,7;10,7;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.471";"pommel_horse";4;"Grötzingen-Karlsruhe";"Brücher, Björn";2,6;9,5;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.171";"still_rings";1;"Grötzingen-Karlsruhe";"Weiss, Anton";2,9;9,45;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.271";"still_rings";2;"Grötzingen-Karlsruhe";"Bertsch, Julian";2,7;10,3;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.371";"still_rings";3;"Grötzingen-Karlsruhe";"Huber, Leo";2,2;4,7;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.471";"still_rings";4;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,3;11,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.171";"vault";1;"Grötzingen-Karlsruhe";"Zäuner, Felix";4;13,05;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.271";"vault";2;"Grötzingen-Karlsruhe";"Bratan, Lazar";4;12,6;2;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.371";"vault";3;"Grötzingen-Karlsruhe";"Dilger, Luca";3,2;12,6;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.471";"vault";4;"Grötzingen-Karlsruhe";"Bertsch, Julian";2,8;11;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.171";"parallel_bars";1;"Grötzingen-Karlsruhe";"Weiss, Anton";2,9;10,65;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.271";"parallel_bars";2;"Grötzingen-Karlsruhe";"Dilger, Luca";2,8;11,2;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.371";"parallel_bars";3;"Grötzingen-Karlsruhe";"Hertweck, Maximilian";2,4;11,5;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.471";"parallel_bars";4;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,2;11,75;1;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.171";"horizontal_bar";1;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,5;11,9;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.271";"horizontal_bar";2;"Grötzingen-Karlsruhe";"Weiss, Anton";3,2;10,85;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.371";"horizontal_bar";3;"Grötzingen-Karlsruhe";"Dilger, Luca";2,6;11,1;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.471";"horizontal_bar";4;"Grötzingen-Karlsruhe";"Bratan, Lazar";2,6;11,55;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.181";"floor";1;"TV Bühl";"Riedel, Julius";3,5;10,75;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.281";"floor";2;"TV Bühl";"Hofmann, Nick";3,7;11,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.381";"floor";3;"TV Bühl";"Hauser, Louis";3,5;11,5;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.481";"floor";4;"TV Bühl";"Bäuerle, Philip";3,6;11,55;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.181";"pommel_horse";1;"TV Bühl";"Riedel, Julius";2,4;10,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.281";"pommel_horse";2;"TV Bühl";"Fäßler, Jan";2,6;10,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.381";"pommel_horse";3;"TV Bühl";"Kern, Thorben";2,6;9,6;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.481";"pommel_horse";4;"TV Bühl";"Fortmeier, Alexander";2,5;9,9;2;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"still_rings.181";"still_rings";1;"TV Bühl";"Fäßler, Jan";3,1;10,65;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"still_rings.281";"still_rings";2;"TV Bühl";"Kern, Thorben";3,9;11,9;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"still_rings.381";"still_rings";3;"TV Bühl";"Metz, Pascal";2,6;10,6;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"still_rings.481";"still_rings";4;"TV Bühl";"Saure, Robin";2,6;10,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"vault.181";"vault";1;"TV Bühl";"Fortmeier, Alexander";4;12,5;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"vault.281";"vault";2;"TV Bühl";"Hofmann, Nick";3,2;12,15;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"vault.381";"vault";3;"TV Bühl";"Fäßler, Jan";4;12,65;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"vault.481";"vault";4;"TV Bühl";"Riedel, Julius";3,2;12,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"parallel_bars.181";"parallel_bars";1;"TV Bühl";"Fortmeier, Alexander";3;11,25;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"parallel_bars.281";"parallel_bars";2;"TV Bühl";"Kern, Thorben";3,2;11,05;1;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"parallel_bars.381";"parallel_bars";3;"TV Bühl";"Fäßler, Jan";3;11,65;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"parallel_bars.481";"parallel_bars";4;"TV Bühl";"Hofmann, Nick";2,5;10,3;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.181";"horizontal_bar";1;"TV Bühl";"Fortmeier, Alexander";3,2;9,25;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.281";"horizontal_bar";2;"TV Bühl";"Fäßler, Jan";2,4;10,7;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.381";"horizontal_bar";3;"TV Bühl";"Bäuerle, Philip";2,4;10,65;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"horizontal_bar.481";"horizontal_bar";4;"TV Bühl";"Kern, Thorben";2,6;10,8;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.191";"floor";1;"Grötzingen-Karlsruhe";"Weiss, Anton";3,6;12,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.291";"floor";2;"Grötzingen-Karlsruhe";"Bertsch, Julian";3,5;11,3;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.391";"floor";3;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,8;12,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.491";"floor";4;"Grötzingen-Karlsruhe";"Weiss, Sverre";3,4;12;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.191";"pommel_horse";1;"Grötzingen-Karlsruhe";"Rudat, Jens";3,3;11;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.291";"pommel_horse";2;"Grötzingen-Karlsruhe";"Bertsch, Julian";2,3;5,65;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.391";"pommel_horse";3;"Grötzingen-Karlsruhe";"Zäuner, Felix";2,7;10,7;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"pommel_horse.491";"pommel_horse";4;"Grötzingen-Karlsruhe";"Brücher, Björn";2,6;9,5;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.191";"still_rings";1;"Grötzingen-Karlsruhe";"Weiss, Anton";2,9;9,45;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.291";"still_rings";2;"Grötzingen-Karlsruhe";"Bertsch, Julian";2,7;10,3;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.391";"still_rings";3;"Grötzingen-Karlsruhe";"Huber, Leo";2,2;4,7;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"still_rings.491";"still_rings";4;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,3;11,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.191";"vault";1;"Grötzingen-Karlsruhe";"Zäuner, Felix";4;13,05;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.291";"vault";2;"Grötzingen-Karlsruhe";"Bratan, Lazar";4;12,6;2;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.391";"vault";3;"Grötzingen-Karlsruhe";"Dilger, Luca";3,2;12,6;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"vault.491";"vault";4;"Grötzingen-Karlsruhe";"Bertsch, Julian";2,8;11;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.191";"parallel_bars";1;"Grötzingen-Karlsruhe";"Weiss, Anton";2,9;10,65;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.291";"parallel_bars";2;"Grötzingen-Karlsruhe";"Dilger, Luca";2,8;11,2;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.391";"parallel_bars";3;"Grötzingen-Karlsruhe";"Hertweck, Maximilian";2,4;11,5;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"parallel_bars.491";"parallel_bars";4;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,2;11,75;1;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.191";"horizontal_bar";1;"Grötzingen-Karlsruhe";"Zäuner, Felix";3,5;11,9;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.291";"horizontal_bar";2;"Grötzingen-Karlsruhe";"Weiss, Anton";3,2;10,85;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.391";"horizontal_bar";3;"Grötzingen-Karlsruhe";"Dilger, Luca";2,6;11,1;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"horizontal_bar.491";"horizontal_bar";4;"Grötzingen-Karlsruhe";"Bratan, Lazar";2,6;11,55;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2455";2022-11-12 18:00:00;"Ebnetsporthalle Wangen | Danneckerweg 50 | 88239 Wangen im Allgäu"
"floor.1101";"floor";1;"TV Bühl";"Riedel, Julius";3,5;10,75;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.2101";"floor";2;"TV Bühl";"Hofmann, Nick";3,7;11,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.3101";"floor";3;"TV Bühl";"Hauser, Louis";3,5;11,5;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"floor.4101";"floor";4;"TV Bühl";"Bäuerle, Philip";3,6;11,55;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.1101";"pommel_horse";1;"TV Bühl";"Riedel, Julius";2,4;10,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.2101";"pommel_horse";2;"TV Bühl";"Fäßler, Jan";2,6;10,1;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
"pommel_horse.3101";"pommel_horse";3;"TV Bühl";"Kern, Thorben";2,6;9,6;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2457";2022-11-12 14:00:00;"Bayernwerk Sportarena | Utzweg 1 | 82008 Unterhaching | geänderte Uhrzeit"
