"";"event";"pairing_order";"team_home";"gymnast_home";"dvalue_home";"endvalue_home";"score_home";"team_guest";"gymnast_guest";"dvalue_guest";"endvalue_guest";"score_guest";"home_starts";"url";"time";"location"
"parallel_bars.112";"parallel_bars";1;"MTV Ludwigsburg";"Eder, Jonas";4,4;10,5;0;"TSV Monheim";"Wilhelm, Sascha";3,8;12,1;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2388";2022-10-15 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"parallel_bars.212";"parallel_bars";2;"MTV Ludwigsburg";"Fuchs, Robert";3;10,1;0;"TSV Monheim";"Hartrich, Julius";4,1;12,45;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2388";2022-10-15 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"parallel_bars.312";"parallel_bars";3;"MTV Ludwigsburg";"Weber, Viktor";4,6;12,7;0;"TSV Monheim";"Karnejenko, Pavel";4,9;13,1;2;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2388";2022-10-15 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"parallel_bars.412";"parallel_bars";4;"MTV Ludwigsburg";"Bickel, David";3,8;11,9;2;"TSV Monheim";"Neumeier, Manuel";3,1;11,5;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2388";2022-10-15 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"horizontal_bar.112";"horizontal_bar";1;"MTV Ludwigsburg";"Herbst, Kai";3,8;11,55;0;"TSV Monheim";"Karnejenko, Pavel";4,3;11,55;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2388";2022-10-15 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"horizontal_bar.212";"horizontal_bar";2;"MTV Ludwigsburg";"Eder, Jonas";3,4;11,5;0;"TSV Monheim";"Wilhelm, Sascha";4;12;2;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2388";2022-10-15 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"horizontal_bar.312";"horizontal_bar";3;"MTV Ludwigsburg";"Weber, Viktor";3,9;12;0;"TSV Monheim";"Hartrich, Julius";3,6;12,15;1;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2388";2022-10-15 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"horizontal_bar.412";"horizontal_bar";4;"MTV Ludwigsburg";"Winkler, Jonas";3;11,4;4;"TSV Monheim";"Blümel, Ferrie";2,8;9,75;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2388";2022-10-15 15:00:00;"Innenstadtsporthalle Ludwigsburg | Karlstraße 29 | 71638 Ludwigsburg"
"floor.113";"floor";1;"TG Allgäu";"Hartner, Martin";4,6;12,8;1;"Exquisa Oberbayern";"Braig, Moritz";5;12,6;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"floor.213";"floor";2;"TG Allgäu";"Urbin, Michael";3,9;12,6;0;"Exquisa Oberbayern";"Kuavita, Noah";5,5;14,1;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"floor.313";"floor";3;"TG Allgäu";"Pfyffer, Benjamin";4,4;11,2;0;"Exquisa Oberbayern";"Stemmer, Fabian";3,6;12,25;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"floor.413";"floor";4;"TG Allgäu";"Krapp, Kilian";4,4;11,65;0;"Exquisa Oberbayern";"Reithmeier, Jonas";3,5;12,15;2;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"pommel_horse.113";"pommel_horse";1;"TG Allgäu";"Pfyffer, Benjamin";4,4;12,9;3;"Exquisa Oberbayern";"Dauth, Fabian";3,9;12,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"pommel_horse.213";"pommel_horse";2;"TG Allgäu";"Haydn, Stefan";3,3;11,6;5;"Exquisa Oberbayern";"Miedl, Stefan";3,4;7,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"pommel_horse.313";"pommel_horse";3;"TG Allgäu";"Urbin, Stephan";2,5;9,45;0;"Exquisa Oberbayern";"Kuavita, Noah";4,6;13,35;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"pommel_horse.413";"pommel_horse";4;"TG Allgäu";"Eberle, Stephan";3,7;11,05;0;"Exquisa Oberbayern";"Müller, Markus";4,4;13,15;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"still_rings.113";"still_rings";1;"TG Allgäu";"Schreiber, Florian";3,9;12;0;"Exquisa Oberbayern";"Kuavita, Noah";4,7;13,2;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"still_rings.213";"still_rings";2;"TG Allgäu";"Krapp, Kilian";3,1;11,15;0;"Exquisa Oberbayern";"Reithmeier, Jonas";3,9;12,45;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"still_rings.313";"still_rings";3;"TG Allgäu";"Kirmes, Oskar";4,6;13,7;4;"Exquisa Oberbayern";"Glück, Jakob";3,6;11,85;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"still_rings.413";"still_rings";4;"TG Allgäu";"Schwäke, Jan";3,7;12,55;2;"Exquisa Oberbayern";"Miedl, Stefan";3,8;12,05;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"vault.113";"vault";1;"TG Allgäu";"Pfyffer, Benjamin";4;12,95;0;"Exquisa Oberbayern";"Stemmer, Fabian";4;13;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"vault.213";"vault";2;"TG Allgäu";"Hartner, Martin";4;13,1;2;"Exquisa Oberbayern";"Olbrich, Jonas";4;12,6;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"vault.313";"vault";3;"TG Allgäu";"Krapp, Kilian";4;13,05;0;"Exquisa Oberbayern";"Braig, Moritz";5,2;14,25;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"vault.413";"vault";4;"TG Allgäu";"Schwäke, Jan";4,4;12;0;"Exquisa Oberbayern";"Kuavita, Noah";5,2;14,15;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"parallel_bars.113";"parallel_bars";1;"TG Allgäu";"Urbin, Stephan";3,5;12,2;0;"Exquisa Oberbayern";"Dauth, Fabian";3,8;13;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"parallel_bars.213";"parallel_bars";2;"TG Allgäu";"Urbin, Michael";3,3;12,25;0;"Exquisa Oberbayern";"Braig, Moritz";3,7;12,65;2;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"parallel_bars.313";"parallel_bars";3;"TG Allgäu";"Hartner, Martin";3,2;12,35;0;"Exquisa Oberbayern";"Kuavita, Noah";5,3;14;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"parallel_bars.413";"parallel_bars";4;"TG Allgäu";"Kirmes, Oskar";4,9;13,1;4;"Exquisa Oberbayern";"Reithmeier, Jonas";3,7;11,75;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"horizontal_bar.113";"horizontal_bar";1;"TG Allgäu";"Hartner, Martin";3,6;12,45;1;"Exquisa Oberbayern";"Glück, Jakob";4,1;12,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"horizontal_bar.213";"horizontal_bar";2;"TG Allgäu";"Urbin, Michael";3,5;12,05;3;"Exquisa Oberbayern";"Reithmeier, Jonas";3,1;11,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"horizontal_bar.313";"horizontal_bar";3;"TG Allgäu";"Krapp, Kilian";3,9;11,8;0;"Exquisa Oberbayern";"Stemmer, Fabian";3,4;12,4;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"horizontal_bar.413";"horizontal_bar";4;"TG Allgäu";"Kirmes, Oskar";4,6;13,6;5;"Exquisa Oberbayern";"Kuavita, Noah";3,9;11,45;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2387";2022-10-15 18:00:00;"Panorama Arena | Jugendstraße 10 | 87487 Wiggensbach"
"floor.114";"floor";1;"TSV Buttenwiesen";"Kehl, Daniel";4,8;12,4;2;"KTG Heidelberg";"Schauwienold, Joel";4,4;12,1;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"floor.214";"floor";2;"TSV Buttenwiesen";"Kraus, Moritz";4,8;12,2;0;"KTG Heidelberg";"Kashiwagi, Tomoya";5,2;12,95;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"floor.314";"floor";3;"TSV Buttenwiesen";"Yudenkov, Yevgen";5,1;13,55;4;"KTG Heidelberg";"Rauprich, Marvin";4,5;12,5;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"floor.414";"floor";4;"TSV Buttenwiesen";"Seifried, Johannes";3,9;10,35;0;"KTG Heidelberg";"Aoki, Shimon";4,6;12,95;5;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"pommel_horse.114";"pommel_horse";1;"TSV Buttenwiesen";"Ritter, Oliver";3,8;11,25;0;"KTG Heidelberg";"Gäbler, Karl-Ole";3,3;11,2;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"pommel_horse.214";"pommel_horse";2;"TSV Buttenwiesen";"Mihan, Erik";3,8;10,9;0;"KTG Heidelberg";"Rauprich, Marvin";3,9;11,7;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"pommel_horse.314";"pommel_horse";3;"TSV Buttenwiesen";"Yudenkov, Yevgen";4,6;13,3;4;"KTG Heidelberg";"Aoki, Shimon";3,8;11,85;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"pommel_horse.414";"pommel_horse";4;"TSV Buttenwiesen";"Seifried, Adrian";4,2;10,6;0;"KTG Heidelberg";"Kashiwagi, Tomoya";5,3;12,15;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"still_rings.114";"still_rings";1;"TSV Buttenwiesen";"Kraus, Moritz";4,4;12,4;2;"KTG Heidelberg";"Steckel, Carl";3,7;11,95;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"still_rings.214";"still_rings";2;"TSV Buttenwiesen";"Leiner, Christoph";3,4;9,65;0;"KTG Heidelberg";"Kashiwagi, Tomoya";4,8;12,95;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"still_rings.314";"still_rings";3;"TSV Buttenwiesen";"Mihan, Erik";3,2;12,05;4;"KTG Heidelberg";"Aoki, Shimon";3,2;11;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"still_rings.414";"still_rings";4;"TSV Buttenwiesen";"Höck, Vinzenz";6,2;15,05;5;"KTG Heidelberg";"Rauprich, Marvin";3,5;11,55;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"vault.114";"vault";1;"TSV Buttenwiesen";"Höck, Vinzenz";4,8;13,6;3;"KTG Heidelberg";"Steckel, Lorenz";4;12,95;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"vault.214";"vault";2;"TSV Buttenwiesen";"Kraus, Moritz";4,8;13,95;3;"KTG Heidelberg";"Aoki, Shimon";4;12,9;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"vault.314";"vault";3;"TSV Buttenwiesen";"Kehl, Daniel";4,8;13,3;1;"KTG Heidelberg";"Rauprich, Marvin";4;13,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"vault.414";"vault";4;"TSV Buttenwiesen";"Seifried, Johannes";4;12,9;0;"KTG Heidelberg";"Kashiwagi, Tomoya";5,2;14,1;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"parallel_bars.114";"parallel_bars";1;"TSV Buttenwiesen";"Raab, Florian";3,7;12,3;1;"KTG Heidelberg";"Rauprich, Marvin";3,6;12,05;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"parallel_bars.214";"parallel_bars";2;"TSV Buttenwiesen";"Leiner, Christoph";3;11,65;0;"KTG Heidelberg";"Aoki, Shimon";3,8;12,25;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"parallel_bars.314";"parallel_bars";3;"TSV Buttenwiesen";"Ritter, Oliver";3,2;11,6;0;"KTG Heidelberg";"Steckel, Lorenz";3;11,7;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"parallel_bars.414";"parallel_bars";4;"TSV Buttenwiesen";"Yudenkov, Yevgen";5,7;13,1;3;"KTG Heidelberg";"Kashiwagi, Tomoya";4,8;12,45;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"horizontal_bar.114";"horizontal_bar";1;"TSV Buttenwiesen";"Höck, Vinzenz";4,6;13;3;"KTG Heidelberg";"Gäbler, Karl-Ole";3,6;12,05;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"horizontal_bar.214";"horizontal_bar";2;"TSV Buttenwiesen";"Raab, Florian";3,1;11,4;3;"KTG Heidelberg";"Rauprich, Marvin";3,5;10,85;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"horizontal_bar.314";"horizontal_bar";3;"TSV Buttenwiesen";"Kraus, Moritz";4,2;12,45;4;"KTG Heidelberg";"Aoki, Shimon";2,8;11,3;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"horizontal_bar.414";"horizontal_bar";4;"TSV Buttenwiesen";"Kehl, Daniel";2,9;8,45;0;"KTG Heidelberg";"Kashiwagi, Tomoya";4,9;13,4;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2389";2022-10-15 18:00:00;"Riedblickhalle Buttenwiesen | Am Heuberg 2 | 86647 Buttenwiesen"
"floor.115";"floor";1;"KTV Ries";"Buschmann, Lucas";4,3;12,35;0;"VfL Kirchheim unter Teck";"Neher, Markus";4,1;12,4;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"floor.215";"floor";2;"KTV Ries";"Cox, Euan";5,3;13,05;3;"VfL Kirchheim unter Teck";"Bay, Marcus";4,4;12,15;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"floor.315";"floor";3;"KTV Ries";"König, Justus";3,4;10,85;0;"VfL Kirchheim unter Teck";"El Azzazy, Yasin";4,5;12,2;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"floor.415";"floor";4;"KTV Ries";"Mayer, Jakob";3,9;10,45;0;"VfL Kirchheim unter Teck";"Lee, Daniel";4,7;12,5;5;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"pommel_horse.115";"pommel_horse";1;"KTV Ries";"Henning, Maximilian";4,3;12,55;3;"VfL Kirchheim unter Teck";"Weise, Henning";3,3;11,8;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"pommel_horse.215";"pommel_horse";2;"KTV Ries";"Leonhardt, Lukas";4,4;11,95;5;"VfL Kirchheim unter Teck";"Hofmann, Manuel";3,5;9,8;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"pommel_horse.315";"pommel_horse";3;"KTV Ries";"Cox, Euan";3,6;9,35;0;"VfL Kirchheim unter Teck";"Bay, Marcus";4,3;11,6;5;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"pommel_horse.415";"pommel_horse";4;"KTV Ries";"Buschmann, Lucas";4,1;11,5;0;"VfL Kirchheim unter Teck";"Lee, Daniel";3,8;11,85;2;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"still_rings.115";"still_rings";1;"KTV Ries";"Henning, Maximilian";4,9;13,15;5;"VfL Kirchheim unter Teck";"Weise, Henning";3,3;10,6;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"still_rings.215";"still_rings";2;"KTV Ries";"Buschmann, Lucas";3,7;11,8;0;"VfL Kirchheim unter Teck";"Bay, Marcus";4;11,85;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"still_rings.315";"still_rings";3;"KTV Ries";"König, Sven";3,1;9,45;0;"VfL Kirchheim unter Teck";"Halbisch, Manuel";2,6;10,7;4;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"still_rings.415";"still_rings";4;"KTV Ries";"Cox, Euan";4,9;13,5;2;"VfL Kirchheim unter Teck";"Lee, Daniel";4,7;13;0;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"vault.115";"vault";1;"KTV Ries";"Henning, Maximilian";4;12,85;0;"VfL Kirchheim unter Teck";"Neher, Markus";4;13,1;1;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"vault.215";"vault";2;"KTV Ries";"König, Sven";3,2;12;0;"VfL Kirchheim unter Teck";"Bay, Marcus";4;13;3;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"vault.315";"vault";3;"KTV Ries";"Cox, Euan";5,2;12,75;0;"VfL Kirchheim unter Teck";"El Azzazy, Yasin";4,8;13,9;4;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"vault.415";"vault";4;"KTV Ries";"Buschmann, Lucas";4;13,25;0;"VfL Kirchheim unter Teck";"Lee, Daniel";4,8;13,2;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"parallel_bars.115";"parallel_bars";1;"KTV Ries";"Henning, Maximilian";4,4;13,05;4;"VfL Kirchheim unter Teck";"Halbisch, Manuel";3,3;11,85;0;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"parallel_bars.215";"parallel_bars";2;"KTV Ries";"Cox, Euan";4,9;11,7;0;"VfL Kirchheim unter Teck";"Bay, Marcus";3,9;12,3;3;TRUE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
"parallel_bars.315";"parallel_bars";3;"KTV Ries";"Kern, Gustav";3,4;11,45;0;"VfL Kirchheim unter Teck";"Neher, Markus";3;11,65;1;FALSE;"https://www.deutsche-turnliga.de/dtl/historie/archiv/detailsm0.html?ID=2390";2022-10-15 18:00:00;"Hermann-Keßler-Halle im Rieser Sportpark | Anton-Jaumann-Industriepark 6 | 86720 Nördlingen"
